time,conductivity,temperature,chlorophylla,dissolvedoconcentration,temperature2,DO_mg_L
2020-03-26 09:30:00,41.048999786377,17.109130859375,5.310302734375,209.82145690918,17.10719871521,6.71428662109375
2020-03-26 10:00:00,41.1230125427246,17.1580810546875,6.0250244140625,210.759689331055,17.1625003814697,6.74431005859375
2020-03-26 10:30:00,41.1169776916504,17.1733093261719,4.5904541015625,211.409606933594,17.1735000610352,6.765107421875
2020-03-26 11:00:00,41.1320648193359,17.1869201660156,3.7845458984375,209.320495605469,17.2069988250732,6.698255859375
2020-03-26 11:30:00,41.2413177490234,17.3125610351562,3.35260009765625,213.951507568359,17.3162002563477,6.8464482421875
2020-03-26 12:00:00,41.3098258972168,17.3738403320312,3.1658935546875,218.610153198242,17.3766002655029,6.99552490234375
2020-03-26 12:30:00,41.4373016357422,17.5018615722656,3.51617431640625,221.173309326172,17.5208988189697,7.0775458984375
2020-03-26 13:00:00,41.5537071228027,17.6036682128906,2.51025390625,222.890090942383,17.6119003295898,7.13248291015625
2020-03-26 13:30:00,41.6404571533203,17.6903381347656,2.96942138671875,229.310333251953,17.6796989440918,7.3379306640625
2020-03-26 14:00:00,41.735767364502,17.8046875,2.68829345703125,232.684371948242,17.8064002990723,7.44589990234375
2020-03-26 14:30:00,41.8067626953125,17.8758239746094,2.16741943359375,236.58268737793,17.8605995178223,7.57064599609375
2020-03-26 15:00:00,41.8614692687988,17.9281311035156,2.883544921875,243.633117675781,17.9471988677979,7.796259765625
2020-03-26 15:30:00,41.8722190856934,17.9278869628906,3.41619873046875,245.451904296875,17.9486999511719,7.8544609375
2020-03-26 16:00:00,41.8567390441895,17.9248352050781,4.34368896484375,248.444076538086,17.9277992248535,7.95021044921875
2020-03-26 16:30:00,41.8466911315918,17.9143676757812,4.4512939453125,248.40559387207,17.9207000732422,7.94897900390625
2020-03-26 17:00:00,41.8159828186035,17.8828430175781,4.354248046875,252.391998291016,17.8930988311768,8.0765439453125
2020-03-26 17:30:00,41.7607269287109,17.8221740722656,5.40057373046875,255.580841064453,17.8437995910645,8.1785869140625
2020-03-26 18:00:00,41.7426300048828,17.8197326660156,5.9871826171875,260.42578125,17.8153991699219,8.333625
2020-03-26 18:30:00,41.7235221862793,17.795166015625,5.34136962890625,259.935394287109,17.7981986999512,8.3179326171875
2020-03-26 19:00:00,41.6888389587402,17.7409973144531,5.80389404296875,257.769165039062,17.7425003051758,8.24861328125
2020-03-26 19:30:00,41.6767997741699,17.7376708984375,5.437744140625,254.841949462891,17.7404003143311,8.1549423828125
2020-03-26 20:00:00,41.647762298584,17.68603515625,8.62982177734375,256.240142822266,17.6989002227783,8.1996845703125
2020-03-26 20:30:00,41.6369171142578,17.6536254882812,7.88702392578125,254.618057250977,17.6268997192383,8.14777783203125
2020-03-26 21:00:00,41.5713424682617,17.5881958007812,7.4156494140625,251.637939453125,17.6051998138428,8.0524140625
2020-03-26 21:30:00,41.5172424316406,17.5251159667969,7.39434814453125,248.888717651367,17.5252990722656,7.96443896484375
2020-03-26 22:00:00,41.4721946716309,17.4812927246094,5.89642333984375,245.55615234375,17.4818992614746,7.857796875
2020-03-26 22:30:00,41.4644889831543,17.4587707519531,6.13055419921875,246.316711425781,17.4521999359131,7.882134765625
2020-03-26 23:00:00,41.416389465332,17.4182739257812,5.695556640625,242.855102539062,17.412899017334,7.77136328125
2020-03-26 23:30:00,41.3763198852539,17.3754577636719,5.1256103515625,241.811141967773,17.3724994659424,7.73795654296875
2020-03-27 00:00:00,41.3477973937988,17.3404846191406,5.0703125,239.617324829102,17.3482990264893,7.66775439453125
2020-03-27 00:30:00,41.2934646606445,17.2868041992188,4.631591796875,237.785827636719,17.29469871521,7.609146484375
2020-03-27 01:00:00,41.2676200866699,17.2615051269531,4.720703125,235.433715820312,17.2509002685547,7.53387890625
2020-03-27 01:30:00,41.2560844421387,17.2397766113281,4.632080078125,230.516265869141,17.2441997528076,7.3765205078125
2020-03-27 02:00:00,41.2575645446777,17.23046875,4.0185546875,227.68684387207,17.2377986907959,7.28597900390625
2020-03-27 02:30:00,41.222728729248,17.1929626464844,3.8470458984375,224.182861328125,17.218599319458,7.1738515625
2020-03-27 03:00:00,41.2175559997559,17.1766662597656,2.93841552734375,219.801422119141,17.1930999755859,7.0336455078125
2020-03-27 03:30:00,41.2046966552734,17.1836547851562,3.45819091796875,218.050506591797,17.164098739624,6.9776162109375
2020-03-27 04:00:00,41.1811027526855,17.1581420898438,3.22308349609375,214.19140625,17.164098739624,6.854125
2020-03-27 04:30:00,41.1455612182617,17.1271362304688,3.06988525390625,210.845489501953,17.1311988830566,6.7470556640625
2020-03-27 05:00:00,41.0975036621094,17.0831298828125,2.84326171875,208.386840820312,17.0909996032715,6.66837890625
2020-03-27 05:30:00,41.0539779663086,17.0540771484375,2.7457275390625,205.021423339844,17.0403995513916,6.560685546875
2020-03-27 06:00:00,40.9891166687012,16.9873352050781,2.14837646484375,202.820602416992,16.9734992980957,6.49025927734375
2020-03-27 06:30:00,40.9299697875977,16.947509765625,2.3214111328125,200.771774291992,16.9412994384766,6.42469677734375
2020-03-27 07:00:00,40.8599166870117,16.8663635253906,2.279052734375,199.397567749023,16.8962993621826,6.38072216796875
2020-03-27 07:30:00,40.8161010742188,16.83447265625,2.13153076171875,196.551696777344,16.838399887085,6.289654296875
2020-03-27 08:00:00,40.7748565673828,16.7950439453125,1.97021484375,196.774887084961,16.8055992126465,6.29679638671875
