time,conductivity,temperature,chlorophylla,dissolvedoconcentration,temperature2,DO_mg_L
2021-03-01 11:30:00,40.4174957275391,14.5220031738281,0.5147705078125,273.928527832031,14.5859994888306,8.765712890625
2021-03-01 12:00:00,40.455135345459,14.5667114257812,0.89892578125,287.882659912109,14.5857992172241,9.2122451171875
2021-03-01 12:30:00,40.4984016418457,14.6126403808594,1.088134765625,296.315216064453,14.6291999816895,9.4820869140625
2021-03-01 13:00:00,40.524787902832,14.6397094726562,1.51995849609375,301.209686279297,14.6517000198364,9.6387099609375
2021-03-01 13:30:00,40.5662803649902,14.6859130859375,1.2413330078125,305.088592529297,14.7094993591309,9.7628349609375
2021-03-01 14:00:00,40.7851257324219,14.9174194335938,1.03326416015625,286.759918212891,14.9423999786377,9.1763173828125
2021-03-01 14:30:00,40.5884132385254,14.6778259277344,2.3634033203125,312.478454589844,14.7756996154785,9.999310546875
2021-03-01 15:00:00,40.6687889099121,14.7994995117188,1.73968505859375,320.403991699219,14.8219995498657,10.252927734375
2021-03-01 15:30:00,40.8093795776367,14.9519348144531,1.97747802734375,314.042694091797,14.9289999008179,10.0493662109375
2021-03-01 16:00:00,40.7799339294434,14.927734375,2.6839599609375,315.226104736328,14.8947992324829,10.0872353515625
2021-03-01 16:30:00,40.7409706115723,14.8818359375,3.06622314453125,317.783233642578,14.8915996551514,10.1690634765625
2021-03-01 17:00:00,40.9122695922852,15.0665283203125,3.2801513671875,316.739807128906,15.0289993286133,10.135673828125
2021-03-01 17:30:00,40.9158744812012,15.0582275390625,2.9459228515625,314.647644042969,15.0459995269775,10.068724609375
2021-03-01 18:00:00,40.9033012390137,15.0605163574219,2.3511962890625,314.170654296875,15.0584993362427,10.0534609375
2021-03-01 18:30:00,40.870548248291,15.0107116699219,3.5343017578125,306.767761230469,15.0346994400024,9.816568359375
2021-03-01 19:00:00,40.828182220459,14.9759216308594,2.4385986328125,313.166412353516,14.9594993591309,10.0213251953125
2021-03-01 19:30:00,40.7957496643066,14.9422607421875,2.33648681640625,310.404357910156,14.9440994262695,9.932939453125
2021-03-01 20:00:00,40.7241058349609,14.8738098144531,2.39373779296875,310.358795166016,14.8575992584229,9.9314814453125
